id,loss
47733,4846.49707031
47735,2093.1015625
47739,8961.71484375
47740,2664.80200195
47745,3883.99609375
47753,1592.0814209
47754,6560.57519531
47755,6630.19921875
47756,3446.31713867
47766,906.206176758
47770,2985.09423828
47772,2297.14892578
47775,2707.29052734
47777,1988.9152832
47779,6281.88720703
47782,2302.71923828
47793,1388.71398926
47795,1175.19335938
47813,1151.89147949
47818,9272.98925781
47827,2495.37304688
47834,3631.81640625
47841,1474.56115723
47846,1625.92651367
47849,1498.22155762
47852,1241.2442627
47853,1577.7010498
47856,1232.10632324
47857,1656.90844727
47860,3988.00927734
47863,1964.96850586
47869,1518.09667969
47870,4092.07275391
47873,1577.11621094
47878,3763.93115234
47881,1923.93359375
47883,6181.06640625
47885,2513.2175293
47896,1654.7824707
47902,1669.42224121
47903,3207.84716797
47907,801.814819336
47908,745.44342041
47909,5782.98876953
47916,1090.38659668
47926,2754.453125
47928,1167.4239502
47937,720.841918945
47942,9615.86914062
47953,3673.1394043
47954,6568.83984375
47962,1703.09179688
47972,2148.04443359
47975,3928.90966797
47976,2013.00061035
47982,5616.64208984
47983,2671.12255859
47986,5190.67871094
47988,2915.07641602
47990,2140.51611328
48000,1583.85009766
48005,2317.10644531
48006,6612.22265625
48008,3134.54541016
48010,2579.72998047
48019,1769.91540527
48028,1188.55126953
48033,5008.66308594
48035,6244.8828125
48042,2092.5637207
48044,2461.66992188
48053,1832.17553711
48056,2826.72509766
48060,1457.4276123
48063,1728.45471191
48066,3504.24291992
48067,5053.32519531
48068,913.954772949
48076,2794.796875
48083,1278.05212402
48084,2300.48388672
48085,2572.97851562
48089,6171.00488281
48091,1330.14575195
48092,1591.43591309
48095,6562.00390625
48101,1307.14868164
48103,2199.57275391
48112,1015.41467285
48117,5700.3125
48119,1445.17504883
48120,1057.80249023
48124,1755.42578125
48131,1190.99523926
48132,1165.48815918
48134,1482.01989746
48138,2451.5559082
48140,1396.63696289
48142,1007.69659424
48147,1031.41589355
48148,744.150634766
48149,982.476379395
48153,3251.66308594
48155,1806.15356445
48156,6477.37646484
48160,2766.47094727
48163,5768.49609375
48165,8185.59765625
48173,1838.49975586
48181,2324.97363281
48185,2777.00537109
48203,1941.0423584
48206,1212.09838867
48207,7689.02880859
48208,2046.74047852
48210,1669.7277832
48213,2938.49438477
48215,1700.94567871
48223,2048.19775391
48227,2545.84887695
48233,1051.52099609
48240,3748.64404297
48250,9912.3828125
48258,3867.40234375
48259,2687.37036133
48260,5867.09375
48271,2636.20947266
48273,6217.54833984
48274,901.734191895
48275,908.192687988
48287,3295.01123047
48294,1511.08129883
48295,2175.2355957
48298,867.717895508
48302,1025.07055664
48306,3526.42773438
48311,5171.07910156
48315,4081.8894043
48319,2107.35009766
48320,1547.03149414
48322,2410.73974609
48331,5248.51806641
48350,3567.26123047
48354,1051.11682129
48360,960.805664062
48370,5453.60449219
48378,8990.85351562
48380,7379.64697266
48381,2575.82373047
48388,2289.53295898
48403,1957.60229492
48409,1392.18115234
48410,6594.83837891
48411,4662.52929688
48418,1409.66271973
48427,1994.27416992
48442,945.522277832
48444,12276.5869141
48446,3617.92114258
48458,2604.83276367
48459,1258.7845459
48475,4571.51269531
48481,1614.03503418
48484,2746.40600586
48485,2269.05688477
48497,1832.90820312
48499,1499.12194824
48500,2075.00512695
48507,1281.04345703
48516,6199.65283203
48519,3106.85180664
48521,1925.59924316
48524,1029.92016602
48527,3256.57763672
48533,2792.00390625
48534,972.738586426
48539,1840.42578125
48541,1274.16943359
48543,3535.51416016
48558,3919.64990234
48562,1839.6237793
48564,7074.48974609
48567,5135.38769531
48569,1345.69604492
48581,1834.20251465
48583,5771.42431641
48588,2966.22680664
48592,2568.29907227
48596,812.002807617
48614,5945.3046875
48615,1065.07946777
48617,1650.16577148
48631,2234.65087891
48632,2596.39819336
48634,2885.72998047
48638,2417.62768555
48642,2846.44311523
48644,4425.99121094
48659,1568.8137207
48676,2143.59350586
48689,12211.6347656
48693,1933.56542969
48696,2293.96972656
48697,1230.97241211
48698,2626.8034668
48699,2803.64941406
48701,1619.50268555
48702,9099.87207031
48703,2090.71289062
48705,9795.25976562
48706,1634.30163574
48708,8386.25976562
48710,1184.25585938
48717,1396.2565918
48728,7420.0546875
48732,4345.72021484
48741,1271.17321777
48747,1824.99047852
48748,1662.15039062
48751,1823.72265625
48769,952.070495605
48773,1386.04284668
48774,4164.28662109
48777,1932.64086914
48778,2109.4140625
48780,1284.89343262
48782,997.114624023
48785,1275.91088867
48787,1092.5534668
48805,2454.81030273
48809,1722.86547852
48810,2587.6784668
48811,1148.31884766
48819,4696.36035156
48823,3008.51611328
48829,1719.53649902
48830,880.220581055
48835,1071.61584473
48841,3432.85083008
48847,2120.84204102
48852,3338.41479492
48858,1999.30041504
48868,1087.81933594
48869,1564.63574219
48876,6414.1640625
48881,8149.30761719
48887,954.076843262
48898,896.836914062
48900,1564.4395752
48908,1604.38903809
48910,5184.55566406
48924,1910.43066406
48927,2642.0402832
48930,1100.36450195
48933,1331.0345459
48934,2176.65258789
48936,2065.65478516
48945,691.963134766
48946,2618.99169922
48948,1934.84606934
48949,1911.67126465
48957,2350.73583984
48958,1223.94665527
48959,2180.21533203
48975,714.95703125
48977,3140.98120117
48983,809.103820801
48985,7422.77441406
48986,8361.95996094
48988,2097.87451172
48989,3463.38793945
48995,5958.26953125
49001,2067.30639648
49009,1393.32019043
49011,1322.66125488
49018,4269.37792969
49026,1573.17602539
49028,1137.67272949
49031,1318.67700195
49032,3085.58642578
49040,3145.85131836
49042,1483.10388184
49050,896.644714355
49052,987.467956543
49055,2340.96972656
49066,607.024902344
49070,1370.83410645
49073,1306.53137207
49075,2746.57348633
49080,11727.0849609
49088,1322.4597168
49089,1054.71166992
49092,2765.11645508
49096,2042.0690918
49102,3309.87182617
49104,2864.01367188
49106,3808.24536133
49107,2959.92016602
49108,1588.08776855
49110,4760.51269531
49112,3019.31176758
49113,4007.93432617
49114,4855.84765625
49121,1393.84082031
49128,3115.70263672
49130,2081.03833008
49138,1918.88574219
49141,1685.78161621
49142,1071.18981934
49146,1545.1060791
49147,4602.68066406
49150,1868.5123291
49153,4159.55664062
49154,1151.00170898
49155,1462.41540527
49157,876.082519531
49162,4074.44335938
49163,2832.40771484
49169,2163.57226562
49176,1496.23950195
49179,972.927612305
49182,3873.80419922
49183,9047.59765625
49191,1402.70275879
49194,11512.1621094
49200,4170.34179688
49203,2243.07250977
49205,2699.08959961
49206,716.477966309
49214,2580.60791016
49219,1367.6151123
49232,617.653442383
49235,1762.98632812
49244,2075.14697266
49253,5497.25683594
49255,5488.73681641
49260,1826.88842773
49263,1735.28259277
49269,1488.24829102
49274,4039.40698242
49280,2567.56860352
49282,4145.33300781
49295,1194.18811035
49305,1593.24914551
49306,4069.19213867
49313,2703.46655273
49314,1822.18725586
49330,2391.55981445
49333,7255.53759766
49348,3888.04638672
49360,1315.25158691
49361,3699.45703125
49370,1913.30700684
49374,1862.13806152
49376,1591.64929199
49377,4579.57177734
49379,1899.99536133
49382,1667.34472656
49384,1265.52160645
49386,3094.58178711
49392,1474.31152344
49395,1325.50805664
49401,2589.70410156
49402,2396.73266602
49417,7841.24755859
49420,1957.99926758
49421,1547.0769043
49433,2321.17480469
49438,5820.89941406
49452,1902.5279541
49456,654.443969727
49461,2410.8190918
49465,2337.00219727
49466,3274.02124023
49469,2454.39331055
49472,1034.22644043
49474,3368.43603516
49482,1321.93896484
49484,1379.3605957
49486,1768.72875977
49490,1773.69274902
49494,2827.12719727
49495,2490.9050293
49498,967.447570801
49500,3171.84716797
49501,2019.10180664
49505,813.374145508
49510,1589.45324707
49511,5686.08496094
49514,8454.11328125
49518,2904.28930664
49522,893.317260742
49524,2015.93286133
49528,1274.3927002
49534,2830.71484375
49546,1184.44763184
49548,2370.50439453
49553,1556.84838867
49554,3004.046875
49556,1320.45727539
49560,4799.06445312
49566,1351.72924805
49567,5273.21728516
49578,2210.74902344
49580,3319.21923828
49586,1824.85900879
49587,1471.06970215
49596,2024.49438477
49598,2443.23388672
49599,1528.8137207
49610,3826.57885742
49613,1651.21801758
49614,1184.38623047
49615,2105.40600586
49622,3475.68798828
49625,2206.18383789
49627,1464.99731445
49630,1690.33532715
49632,1573.22387695
49633,1857.36682129
49636,3703.21362305
49647,2653.58154297
49652,1544.52612305
49653,1132.9342041
49654,2645.25097656
49656,1100.11254883
49659,3171.17456055
49661,2729.13720703
49666,2508.13110352
49667,1334.7208252
49675,1844.94506836
49680,7403.45068359
49683,1422.49365234
49688,810.779663086
49705,1644.4440918
49706,4856.94042969
49708,3834.02099609
49711,1059.27502441
49714,2371.19384766
49716,9236.07617188
49730,1216.01098633
49733,2180.91064453
49741,2625.50927734
49744,4990.69677734
49746,1259.2557373
49748,1729.55273438
49752,4580.39941406
49755,5048.33154297
49758,1576.51794434
49759,4468.00976562
49760,16601.2460938
49763,1069.62780762
49765,7279.50537109
49768,2107.15478516
49771,843.943664551
49781,3216.11279297
49787,1818.8762207
49794,1643.41369629
49800,7764.50927734
49803,3575.43212891
49807,8605.63476562
49809,1854.9732666
49815,2542.16162109
49820,1458.30065918
49824,2321.72998047
49827,1292.97229004
49833,1719.46069336
49842,4356.12011719
49844,2795.36645508
49846,1002.94714355
49851,1406.78601074
49859,1569.1373291
49862,2685.65771484
49876,2498.10888672
49880,1953.16662598
49885,2454.35009766
49888,4311.44287109
49892,3403.92382812
49894,796.371948242
49896,1658.71020508
49899,1567.44116211
49913,1168.41040039
49927,6998.8125
49931,1785.58825684
49939,612.555969238
49942,7177.296875
49943,8413.01855469
49944,2342.9597168
49948,1141.97692871
49950,3548.3762207
49951,2914.50878906
49955,700.447143555
49963,2083.32617188
49969,956.676879883
49970,2134.69287109
49979,6899.60253906
49980,1024.30944824
49985,4024.75463867
49986,3216.26416016
49993,2901.16943359
49995,1157.98242188
50001,1157.72497559
50004,2152.71899414
50007,4634.17480469
50013,7680.95800781
50023,1626.20947266
50026,2084.50439453
50029,3218.32080078
50039,2333.97070312
50044,3075.03076172
50045,907.33807373
50064,2121.09228516
50068,2198.6340332
50070,4787.89257812
50078,1411.78295898
50079,1523.18127441
50082,2736.69384766
50083,3652.56958008
50087,1909.1138916
50091,1048.87219238
50096,2556.69018555
50099,1900.48632812
50100,2188.38818359
50103,1651.19140625
50118,1005.2076416
50123,1388.03759766
50126,1945.50708008
50139,1707.03588867
50143,4650.35693359
50154,4436.69042969
50156,6906.75244141
50159,6098.54736328
50167,1503.78442383
50168,1947.58557129
50169,748.578918457
50179,9059.53710938
50191,4033.71606445
50192,2511.8425293
50197,1094.76782227
50198,1564.70471191
50213,2089.42529297
50220,1049.90197754
50223,2005.08422852
50229,683.05645752
50234,6769.03662109
50235,1947.91137695
50237,1434.97277832
50239,3099.84814453
50244,1171.26806641
50262,1239.7076416
50263,3490.46240234
50284,6225.25097656
50295,1918.59606934
50297,1589.41674805
50304,1560.99658203
50305,2006.0246582
50306,5938.41162109
50308,2403.46337891
50309,1376.59594727
50313,3538.69140625
50334,2294.85839844
50337,7818.59863281
50347,1323.14245605
50348,6293.46484375
50351,3745.76416016
50359,1588.24841309
50361,2410.64331055
50364,1445.24707031
50366,2051.66088867
50373,1575.85632324
50375,3951.7355957
50383,3627.89648438
50386,2213.06396484
50396,1472.97229004
50413,3423.44921875
50422,1827.35864258
50434,1233.4029541
50435,2075.67041016
50436,1639.75354004
50437,1358.95385742
50439,2708.61108398
50444,4758.08251953
50459,1144.30444336
50472,1082.26794434
50482,3714.76513672
50485,2129.74462891
50486,2537.49267578
50488,1134.1262207
50493,9703.23925781
50494,7595.76025391
50505,832.428222656
50512,5047.46875
50523,1038.89355469
50525,2076.38134766
50529,6235.4765625
50530,1732.27661133
50534,2967.6875
50541,1179.32641602
50547,2251.72045898
50567,4934.82714844
50578,1401.20141602
50579,4605.41943359
50594,17275.0078125
50595,2948.9987793
50596,719.461975098
50601,1979.55053711
50609,2672.46435547
50612,4437.93408203
50622,2292.20727539
50625,3234.97900391
50627,2053.28271484
50635,1699.80273438
50637,1667.18945312
50658,2375.16479492
50659,2400.35888672
50663,867.495910645
50665,1197.48095703
50667,610.344360352
50672,1355.31298828
50673,2080.05957031
50676,8047.78417969
50678,10952.921875
50679,3472.35546875
50680,1288.61108398
50682,2070.79345703
50686,3757.72900391
50688,2340.62060547
50693,4000.65112305
50694,1680.41638184
50695,1725.64135742
50703,730.612426758
50709,1714.2142334
50715,959.092895508
50718,2876.58666992
50726,9381.98242188
50727,1224.24121094
50739,1503.43041992
50740,993.256958008
50748,8165.31347656
50753,1115.01818848
50755,3152.38818359
50757,3123.61474609
50759,2067.09594727
50761,1637.87524414
50762,1937.93127441
50768,3474.89770508
50771,2189.82470703
50772,2833.07739258
50773,1791.95239258
50783,3505.12646484
50784,3021.22900391
50789,2548.66918945
50796,1974.28088379
50797,3128.05322266
50805,2044.25622559
50806,1394.65942383
50814,5155.06933594
50816,7201.34863281
50820,3124.66186523
50827,6320.49707031
50830,8529.58105469
50834,1341.28588867
50840,7295.66503906
50841,823.020690918
50844,1182.41540527
50846,2975.43530273
50847,703.852294922
50857,2644.08935547
50858,3720.11328125
50859,1669.9798584
50862,2689.06738281
50866,1130.02539062
50868,2649.31298828
50871,1219.3581543
50877,1034.04199219
50879,1431.6907959
50880,2859.82104492
50885,4615.07714844
50891,2255.12133789
50903,2999.62744141
50906,4515.23730469
50907,6165.06103516
50908,1060.37121582
50916,1582.11877441
50918,2392.95751953
50920,2489.97753906
50927,1422.40148926
50929,4062.98364258
50932,1254.15148926
50933,2294.17797852
50934,1403.55895996
50944,1879.26928711
50946,4194.08886719
50952,1777.28344727
50956,6531.70458984
50958,1950.37670898
50971,2772.48193359
50973,1318.05322266
50976,2706.73510742
50978,2706.33422852
50980,2151.82299805
50981,1589.2578125
50982,4018.14526367
50985,13983.5966797
51000,1288.87194824
51001,1480.61218262
51009,2276.85424805
51012,1655.59143066
51021,1932.2409668
51024,1903.98010254
51025,1844.22460938
51029,1952.04907227
51032,2486.14111328
51045,8631.08789062
51047,1381.75622559
51052,4048.0078125
51058,5955.74072266
51061,1079.83239746
51062,977.753112793
51066,2255.28686523
51073,2495.52856445
51078,8769.421875
51085,2069.15087891
51087,2285.77636719
51089,1640.8548584
51090,1555.46252441
51096,2048.81689453
51102,892.037414551
51104,4312.84375
51106,1019.16339111
51108,1242.56616211
51114,1239.63220215
51120,656.08996582
51125,2253.93212891
51129,2106.01831055
51130,1069.91796875
51133,3115.34716797
51134,2405.51293945
51137,1483.26782227
51138,2677.44921875
51148,1762.27185059
51156,2170.30908203
51169,2080.83764648
51171,1803.51525879
51176,3242.44848633
51177,1540.78417969
51183,2992.73535156
51191,921.743469238
51193,1690.18225098
51195,2247.99145508
51205,1403.6940918
51208,1916.86755371
51216,4769.25146484
51220,1217.35461426
51226,2976.92626953
51227,1639.66210938
51228,8851.75683594
51232,1024.34912109
51238,1825.95483398
51248,3402.04418945
51249,5449.8515625
51251,6948.75878906
51254,6908.39941406
51263,2140.93432617
51264,1638.40795898
51265,1422.91577148
51266,1267.15039062
51268,5213.55273438
51272,7689.796875
51281,3445.375
51282,5023.33886719
51284,3039.68579102
51290,2399.94335938
51293,2373.95654297
51295,2284.6640625
51301,2583.36132812
51305,1765.50756836
51306,6020.37011719
51307,1694.05407715
51310,4093.08642578
51312,2421.19360352
51314,3548.58056641
51330,7286.67480469
51334,3578.12890625
51335,1051.23168945
51343,2566.32714844
51346,2964.92602539
51360,1677.31896973
51363,1178.28259277
51365,4230.01513672
51372,2585.24926758
51376,7362.33105469
51378,1633.93725586
51384,2615.26586914
51386,2313.546875
51387,8229.79199219
51389,864.352355957
51390,739.76171875
51394,1614.05932617
51396,4508.92431641
51408,1957.80737305
51418,4285.21679688
51430,750.534545898
51432,17992.2578125
51434,4468.27929688
51436,1910.72790527
51446,1242.51013184
51453,1315.73474121
51465,797.456665039
51466,3520.25073242
51468,2144.39599609
51469,2909.72753906
51478,2349.09545898
51486,1796.33557129
51490,922.205444336
51492,1560.3248291
51497,3100.08544922
51503,1357.64831543
51508,5020.72070312
51513,2403.52539062
51521,1159.36755371
51526,2345.33764648
51536,1804.65661621
51539,3398.23681641
51541,2160.89599609
51554,1020.9954834
51560,1814.9440918
51568,4240.49658203
51570,7408.36621094
51576,849.424804688
51578,2496.09716797
51599,2244.00195312
51603,2224.69140625
51606,1060.46264648
51607,949.331420898
51615,3765.13085938
51625,1364.47045898
51630,1146.3638916
51631,1103.09631348
51638,1042.36413574
51653,2218.59082031
51656,7368.76269531
51664,1100.91479492
51665,787.752075195
51668,1601.13989258
51669,3067.99365234
51677,914.604492188
51686,817.533081055
51689,955.047058105
51696,1220.88879395
51699,9257.91113281
51702,1179.97692871
51705,2264.56616211
51714,959.815124512
51721,1094.08618164
51722,782.901672363
51732,1725.91247559
51741,1859.82678223
51744,1794.62890625
51751,2025.95861816
51753,1708.04077148
51760,2210.39208984
51761,1819.32385254
51767,4642.16162109
51768,1925.11743164
51771,3232.62451172
51773,3618.31005859
51780,1803.21716309
51796,3279.05981445
51799,6207.73144531
51800,2417.66064453
51804,4395.74023438
51806,2098.80224609
51810,1909.86950684
51817,2315.74267578
51820,1175.36816406
51834,1572.59436035
51838,1779.60290527
51843,4504.08886719
51845,2525.27368164
51848,903.346557617
51853,6190.35839844
51854,1279.99487305
51857,3462.03564453
51859,1420.79516602
51863,4355.11816406
51866,1617.5916748
51870,5145.75878906
51872,1523.99194336
51890,1761.44824219
51908,2345.59692383
51911,1396.76794434
51918,2942.453125
51925,1573.09277344
51931,2127.70996094
51932,1622.3425293
51937,1713.02270508
51938,1893.7800293
51941,3771.23388672
51944,4809.75390625
51945,1241.11474609
51955,1343.65270996
51956,846.86151123
51964,7509.69140625
51968,1907.84936523
51975,4394.57373047
51978,3252.25683594
51988,2984.30737305
51989,1783.1315918
51998,1265.70800781
51999,1970.89135742
52004,1464.4699707
52011,1578.12841797
52018,808.231872559
52019,1628.68713379
52025,1741.52319336
52030,2819.13378906
52031,1745.35412598
52033,966.253295898
52036,1645.89941406
52040,1433.70532227
52041,1303.97583008
52042,2215.64208984
52043,1520.56860352
52044,2376.98950195
52046,3008.74267578
52049,1440.92419434
52056,1139.66882324
52061,1275.59387207
52080,1495.20068359
52087,1552.83044434
52088,2080.37011719
52089,3036.92163086
52090,5076.86230469
52092,5338.80810547
52094,8537.18164062
52096,1797.31738281
52104,1480.08422852
52105,4578.44238281
52110,1819.69494629
52113,952.02557373
52115,6074.92871094
52118,2403.63012695
52119,2235.66064453
52122,2093.46606445
52128,5436.22998047
52129,1976.74841309
52134,1679.01013184
52135,1681.86108398
52146,2197.52783203
52147,2480.99780273
52153,8071.86035156
52156,2547.72045898
52157,1385.30187988
52159,2477.12060547
52168,1404.85900879
52174,1012.83679199
52178,3730.42260742
52182,1789.07714844
52183,1730.55688477
52184,1885.0859375
52186,1100.74304199
52187,4769.51855469
52189,2793.29833984
52193,2993.81323242
52198,1052.44458008
52199,1034.01135254
52205,3085.07641602
52206,3179.73583984
52208,5610.51416016
52217,1455.71704102
52218,3528.70947266
52219,3924.17895508
52220,2047.62756348
52223,1071.9753418
52227,695.901611328
52230,1965.1171875
52232,4226.39013672
52237,3453.03637695
52240,992.347290039
52251,2419.36230469
52253,4061.85009766
52260,2941.10205078
52261,1191.73303223
52263,3636.00439453
52265,1551.85095215
52268,1313.4128418
52270,1715.96447754
52271,2399.74414062
52283,4635.93847656
52284,2402.76928711
52285,921.840515137
52291,1370.36987305
52292,3017.27319336
52293,4666.03027344
52300,4683.75097656
52305,4881.88378906
52310,2492.6706543
52321,1730.22583008
52323,2220.28759766
52326,2617.15820312
52328,1682.2109375
52332,1795.3248291
52334,8794.390625
52339,1766.30395508
52343,7698.67285156
52345,3811.15869141
52349,2078.73583984
52351,3324.7902832
52357,4607.27587891
52358,2116.10302734
52363,1125.13745117
52365,2727.21899414
52376,2630.27587891
52377,3355.48364258
52381,808.944274902
52391,3716.13745117
52392,4065.32299805
52394,5648.21728516
52401,1290.47070312
52404,1550.68676758
52410,1233.35778809
52411,1452.15734863
52419,1111.390625
52426,1046.5078125
52440,1159.23303223
52459,9057.12792969
52462,1371.49121094
52467,684.09564209
52470,2044.03051758
52473,1733.28552246
52475,1109.04589844
52488,1286.72229004
52491,1232.21459961
52495,4208.58691406
52507,1697.28356934
52508,1824.67260742
52511,1045.06481934
52512,1039.67712402
52517,2317.3059082
52529,878.25567627
52540,1603.3458252
52541,1812.39611816
52547,993.794921875
52550,1406.38244629
52552,1842.71801758
52561,1366.33032227
52568,4748.50097656
52571,1201.90332031
52572,902.07598877
52581,10582.6220703
52583,6307.12304688
52585,1430.69848633
52591,2644.40551758
52595,2245.47045898
52596,1617.20336914
52600,3616.48901367
52601,1730.27954102
52607,26522.5996094
52613,4577.16455078
52615,2694.78662109
52623,1827.78320312
52624,1840.34472656
52631,1729.19726562
52634,9181.30761719
52636,1220.46936035
52643,1474.91394043
52649,2759.9753418
52656,2518.08203125
52658,1734.73168945
52659,1712.87243652
52677,1747.57299805
52680,2263.52026367
52684,2107.46557617
52685,4675.62597656
52686,804.618774414
52689,2489.74584961
52692,1744.13964844
52701,1744.66381836
52706,5406.17724609
52707,6302.88769531
52708,4433.02587891
52711,3507.59692383
52712,2207.17211914
52717,3197.11450195
52725,1792.32263184
52726,2027.40039062
52734,2827.68261719
52735,3938.65625
52740,1968.56811523
52744,2859.85205078
52746,5211.82128906
52761,718.337524414
52765,1889.95056152
52770,2993.41455078
52771,3316.3215332
52776,2211.71484375
52777,1793.34436035
52778,1643.80786133
52785,1601.27099609
52792,966.600769043
52793,2750.57519531
52802,2941.94091797
52813,2335.9831543
52816,2023.65759277
52822,1832.44702148
52825,5512.24462891
52828,4625.46289062
52831,1562.88269043
52833,1287.57983398
52839,4383.82568359
52843,2075.69750977
52850,1443.85498047
52855,1223.72814941
52857,1269.16027832
52860,4948.40380859
52861,2939.76733398
52863,4914.38037109
52871,1219.06176758
52872,1253.84838867
52875,1322.63757324
52881,1162.2376709
52887,612.534790039
52889,1590.89086914
52891,1784.82751465
52892,1669.84020996
52893,2062.25244141
52901,1035.23364258
52902,993.155273438
52904,7381.78808594
52906,4670.19824219
52916,1299.42553711
52917,3395.41210938
52919,1684.55895996
52924,3250.29833984
52926,3980.93041992
52934,5252.01171875
52935,1530.8527832
52936,2291.10522461
52948,1576.84533691
52956,4632.93652344
52957,1890.3046875
52961,1045.29882812
52962,6257.82910156
52973,908.584960938
52977,1812.89355469
52986,1826.87438965
52988,7156.64599609
52989,2350.18310547
52993,1522.55517578
52995,4674.13183594
53006,3951.06445312
53007,1277.22497559
53009,814.486450195
53014,1393.3996582
53017,3640.95703125
53019,2591.73779297
53021,2277.81396484
53031,1795.9675293
53039,1631.83813477
53042,4589.15283203
53049,2403.08129883
53054,1134.5144043
53058,1766.5982666
53064,5285.98144531
53067,6159.42138672
53084,3922.54614258
53094,3457.01489258
53097,2113.36669922
53107,1323.43518066
53109,2941.48779297
53125,4799.25585938
53126,3813.94067383
53127,1886.97827148
53130,1423.19775391
53131,3626.95556641
53132,5414.59472656
53133,1319.2545166
53138,1022.61114502
53142,1709.03417969
53145,3019.69824219
53148,2208.27197266
53151,1516.8605957
53155,1053.67578125
53160,1770.22094727
53164,2182.87109375
53166,1905.51696777
53167,2066.38330078
53172,3838.22998047
53176,1572.32128906
53181,2074.50854492
53185,3068.60180664
53190,1766.65332031
53197,1116.60180664
53201,497.423522949
53203,1414.30871582
53205,3915.17041016
53207,2676.10644531
53219,2459.42651367
53224,2197.30957031
53238,975.344848633
53244,2802.16333008
53247,3896.19287109
53252,1152.93969727
53259,4572.10058594
53271,1513.83605957
53272,1648.1184082
53278,1520.17590332
53280,764.369873047
53281,971.825195312
53294,1861.31286621
53314,1722.21850586
53327,962.987487793
53328,1441.55236816
53337,2782.61743164
53338,1438.42529297
53340,1675.07104492
53343,3385.7578125
53344,1607.94165039
53346,2574.68603516
53353,1084.83911133
53366,2341.50097656
53370,1717.30444336
53372,1589.89355469
53380,2457.85766602
53382,7928.42431641
53385,1555.41271973
53386,5768.375
53406,1671.94104004
53411,3016.12841797
53416,1706.01037598
53417,2761.30395508
53424,1110.26599121
53425,5754.7890625
53431,3358.0546875
53433,1851.33764648
53441,1343.27697754
53442,3065.95385742
53448,3008.09643555
53452,2967.8190918
53460,1509.8560791
53463,1552.62268066
53465,1083.35070801
53472,3276.42602539
53474,1572.171875
53478,3830.39770508
53480,1515.93408203
53484,3190.75219727
53492,2563.81201172
53498,2177.27856445
53499,5596.75292969
53505,6384.87548828
53515,2526.73681641
53518,1416.69165039
53528,4656.37988281
53534,7347.34667969
53536,2847.17944336
53539,2585.36767578
53543,8646.94726562
53546,1212.82116699
53547,1844.55493164
53551,5498.33105469
53562,1606.0802002
53564,1400.56616211
53572,3699.3527832
53574,5681.86816406
53580,1868.46313477
53581,2503.84277344
53583,2007.78479004
53585,1611.99829102
53591,1079.14221191
53594,11333.2988281
53599,8378.43457031
53604,1894.71618652
53608,1088.91809082
53610,2254.70068359
53613,2261.13647461
53619,986.628601074
53621,1136.93530273
53622,3956.37841797
53625,2130.49365234
53632,2014.29553223
53637,2196.88037109
53644,2350.97973633
53646,1300.7722168
53648,3744.51171875
53649,2509.4765625
53650,2415.81689453
53652,8190.45703125
53666,3392.1394043
53670,938.873046875
53671,1551.19567871
53687,2096.74462891
53689,3281.05517578
53698,2690.04614258
53702,2783.29101562
53704,2031.61645508
53709,1600.8918457
53717,2203.26635742
53725,2025.17736816
53728,2120.87451172
53732,2455.5715332
53734,2816.25073242
53735,7079.07958984
53741,820.942565918
53746,5776.89794922
53747,1555.2980957
53758,2265.22412109
53760,1311.50866699
53761,706.941833496
53766,5638.84912109
53781,9647.39355469
53798,2686.59375
53799,1507.75683594
53801,1630.83081055
53803,1515.03198242
53813,2199.19946289
53817,1916.11169434
53818,948.712036133
53838,3064.35375977
53843,4003.84301758
53844,1231.72241211
53852,1804.90466309
53856,1771.03552246
53857,969.161132812
53862,2035.67382812
53863,1099.25402832
53865,1022.59472656
53869,2956.32958984
53881,4703.65332031
53893,2867.52636719
53894,1995.43518066
53902,1819.19921875
53905,1371.01550293
53908,3948.90356445
53910,2388.07446289
53912,2898.4128418
53913,4729.26953125
53918,2148.33935547
53933,828.828430176
53934,1274.35083008
53935,1464.13061523
53941,3242.83154297
53943,718.443481445
53945,4204.87255859
53946,1340.96911621
53955,3644.39379883
53957,2944.95922852
53969,1394.47094727
53970,1407.95483398
53973,2958.22900391
53977,8399.92871094
53979,7344.81738281
53980,1110.07775879
53985,1453.99060059
53986,2449.56298828
53989,2241.16137695
53996,2665.19165039
53997,1935.91235352
54001,2422.53686523
54002,6088.93652344
54009,1824.77380371
54012,1769.51818848
54016,3100.46508789
54018,1305.28808594
54029,1469.68457031
54031,2979.36962891
54033,1514.93579102
54034,2619.05395508
54037,3209.31787109
54038,2787.04614258
54039,9493.68652344
54041,1689.03930664
54043,1265.10876465
54048,2184.59667969
54055,1255.35681152
54068,1018.24432373
54070,2293.83886719
54076,941.216796875
54078,1984.47192383
54081,2477.00244141
54086,2745.01196289
54105,1130.4107666
54110,1680.36682129
54124,4962.87597656
54127,5533.86328125
54130,1320.64282227
54138,2542.1965332
54143,1113.88415527
54151,1756.59399414
54154,6031.32324219
54160,1590.34985352
54161,4990.13134766
54165,1250.48706055
54170,1134.96105957
54174,2205.69506836
54179,5011.65234375
54181,2394.23706055
54188,6795.57568359
54198,1328.07824707
54202,4978.72021484
54206,3315.45361328
54214,1757.43127441
54215,3396.58007812
54219,1646.50061035
54231,2003.67089844
54232,1396.70544434
54235,1466.70483398
54238,1382.34338379
54241,3509.28588867
54243,2495.8190918
54246,2091.70605469
